Date,Datetime,Close,Volume,Valor_Dolar
2010-06-23,2010-06-23 16:56:00,26.38178112,24118226.9,14.680196494352012
2010-06-24,2010-06-24 16:56:00,25.85702086,21828963.85,14.450914245794445
2010-06-28,2010-06-28 16:56:00,25.59845986,7279016.921,14.36743551664141
2010-06-29,2010-06-29 16:56:00,27.98769952,16291157.15,15.757952547716908
2010-06-30,2010-06-30 16:56:00,26.85648739,18010872.84,15.204941057577988
2010-07-01,2010-07-01 16:56:00,25.02908813,18632330.33,14.156724055429866
2010-07-02,2010-07-02 16:56:00,26.26522361,10088325.74,14.666754305338397
2010-07-05,2010-07-05 16:56:00,28.56564573,6883724.826,15.95222300217792
2010-07-06,2010-07-06 16:56:00,27.33572747,15896291.29,15.373560244080759
2010-07-08,2010-07-08 16:56:00,27.15502106,10498076.26,15.233378806238079
2010-07-12,2010-07-12 16:56:00,24.93261642,9365005.283,13.793215545474661
2010-07-13,2010-07-13 16:56:00,28.53757018,12667210.16,15.841004818207049
2010-07-14,2010-07-14 16:56:00,27.99539071,11099826.7,15.547812234810618
2010-07-15,2010-07-15 16:56:00,26.09482699,7913880.681,14.672379527691875
2010-07-16,2010-07-16 16:56:00,30.65633434,9806024.311,17.266310526612223
2010-07-19,2010-07-19 16:56:00,26.46079573,12468797.07,14.979222037928107
2010-07-20,2010-07-20 16:56:00,27.70179544,16035408.12,15.633949681133247
2010-07-21,2010-07-21 16:56:00,25.54447075,11651779.75,14.471148170179015
2010-07-22,2010-07-22 16:56:00,26.6205299,13382704.76,15.149402401547917
2010-07-23,2010-07-23 16:56:00,26.65230363,12762024.89,15.10559035932895
2010-07-26,2010-07-26 16:56:00,28.78334858,7666022.003,16.42416466761769
2010-07-27,2010-07-27 16:56:00,29.44748992,10359354.85,16.677515954012573
2010-07-28,2010-07-28 16:56:00,28.60077883,11317107.42,16.167766438665915
2010-07-29,2010-07-29 16:56:00,28.58188143,10324527.29,16.064456738983814
2010-07-30,2010-07-30 16:56:00,26.75769123,12928975.48,14.986944791083229
2010-08-02,2010-08-02 16:56:00,25.30499136,17740219.12,14.216287280898875
2010-08-03,2010-08-03 16:56:00,27.00779812,24018594.03,15.20195773950242
2010-08-04,2010-08-04 16:56:00,29.09066588,20894744.13,16.50159729990357
2010-08-05,2010-08-05 16:56:00,27.83642347,11125037.63,15.8008874780042
2010-08-06,2010-08-06 16:56:00,28.49144923,11196586.53,16.12510568226838
2010-08-09,2010-08-09 16:56:00,29.37000907,10274879.18,16.63269287008721
2010-08-10,2010-08-10 16:56:00,24.39239722,16439672.02,13.820055082152974
2010-08-11,2010-08-11 16:56:00,27.50536741,16895931.44,15.589960556594685
2010-08-12,2010-08-12 16:56:00,28.56890962,13560332.89,16.258200330070565
2010-08-13,2010-08-13 16:56:00,29.65416586,12344338.88,16.955895625821945
2010-08-16,2010-08-16 16:56:00,29.54037553,15292911.81,16.790028151642606
2010-08-17,2010-08-17 16:56:00,30.845726,15546342.75,17.56290269316176
2010-08-18,2010-08-18 16:56:00,27.65112656,20458394.46,15.769105537496436
2010-08-19,2010-08-19 16:56:00,26.5124911,26365818.56,15.093072469543436
2010-08-20,2010-08-20 16:56:00,26.19773346,17204825.44,14.938549044876545
2010-08-23,2010-08-23 16:56:00,25.55427724,10445115.53,14.539302025489304
2010-08-24,2010-08-24 16:56:00,26.67855035,15741964.99,15.104201070033403
2010-08-25,2010-08-25 16:56:00,27.32054908,21490797.01,15.408352083920818
2010-08-26,2010-08-26 16:56:00,27.27814769,22021940.22,15.397464263942199
2010-08-27,2010-08-27 16:56:00,26.57577176,14878776.51,15.066484358523725
2010-08-31,2010-08-31 16:56:00,28.84370412,15881290.78,16.455787380191694
2010-09-02,2010-09-02 16:56:00,27.57977277,26761467.63,15.748171512590647
2010-09-03,2010-09-03 16:56:00,28.68158175,46190272.71,16.311181613967243
2010-09-06,2010-09-06 16:56:00,28.96351118,19635687.66,16.459346013525032
2010-09-08,2010-09-08 16:56:00,29.31145329,32338543.59,16.666545340308183
2010-09-10,2010-09-10 16:56:00,26.40175505,16665363.13,14.893526851695153
2010-09-13,2010-09-13 16:56:00,26.80768938,24171042.88,15.173018666515734
2010-09-14,2010-09-14 16:56:00,28.23855635,39196734.19,16.048281626506025
2010-09-15,2010-09-15 16:56:00,26.26020617,40928456.41,14.96819777131783
2010-09-16,2010-09-16 16:56:00,26.04925052,20305412.76,14.808282940139843
2010-09-17,2010-09-17 16:56:00,25.3155785,18012579.55,14.41661645785877
2010-09-21,2010-09-21 16:56:00,27.61362478,28615328.38,15.832592615102344
2010-09-23,2010-09-23 16:56:00,30.14287929,55285584.42,17.356411176368976
2010-09-24,2010-09-24 16:56:00,29.62299838,85873753.26,17.14194686650078
2010-09-27,2010-09-27 16:56:00,26.48987979,57987917.19,15.348444168260038
2010-09-28,2010-09-28 16:56:00,27.51820189,34634087.97,15.970171139225814
2010-09-29,2010-09-29 16:56:00,28.38166648,77343522.79,16.464593618749277
2010-09-30,2010-09-30 16:56:00,26.06556329,35377460.19,15.16674228441755
2010-10-01,2010-10-01 16:56:00,27.47350545,22431210.64,15.997150023291022
2010-10-04,2010-10-04 16:56:00,29.36987095,25001083.17,17.199502781681893
2010-10-05,2010-10-05 16:56:00,25.22302512,42377919.19,14.691027503057835
2010-10-06,2010-10-06 16:56:00,26.62787504,67569174.56,15.495737337057728
2010-10-07,2010-10-07 16:56:00,27.13733554,59209423.45,15.808770558079926
2010-10-08,2010-10-08 16:56:00,29.68422509,32670706.12,17.242231116403346
2010-10-11,2010-10-11 16:56:00,24.99617395,14338494.47,14.486336685018834
2010-10-13,2010-10-13 16:56:00,24.89028294,30155996.2,14.48456875
2010-10-14,2010-10-14 16:56:00,28.24532762,40386362.52,16.427432604396884
2010-10-15,2010-10-15 16:56:00,26.37879255,26690855.85,15.408173218457945
2010-10-18,2010-10-18 16:56:00,26.28061908,28001788.54,15.368783087719299
2010-10-19,2010-10-19 16:56:00,27.52060235,31746040.01,16.10051035511613
2010-10-20,2010-10-20 16:56:00,25.42912092,30872792.0,14.911816642233036
2010-10-21,2010-10-21 16:56:00,22.95773395,44679301.51,13.550781460276237
2010-10-22,2010-10-22 16:56:00,21.23370546,28738093.26,12.630088900785154
2010-10-25,2010-10-25 16:56:00,23.49164894,21647020.73,13.915204916479091
2010-10-26,2010-10-26 16:56:00,25.12517707,46812256.57,14.94834428248453
2010-10-27,2010-10-27 16:56:00,26.76610033,56750173.49,15.972132909655091
2010-10-28,2010-10-28 16:56:00,25.2050401,36697592.34,15.023568039577995
2010-10-29,2010-10-29 16:56:00,26.2748596,31585687.35,15.636074506069983
2010-11-01,2010-11-01 16:56:00,28.68466049,22132447.58,17.23009399927919
2010-11-04,2010-11-04 16:56:00,25.25440494,32454779.02,15.255771982602393
2010-11-05,2010-11-05 16:56:00,27.75284865,16761580.59,16.72261306941432
2010-11-09,2010-11-09 16:56:00,27.00988055,20757732.96,16.267092598169114
2010-11-10,2010-11-10 16:56:00,26.90161881,21229249.25,16.122269453434015
2010-11-11,2010-11-11 16:56:00,25.07041743,27355921.64,14.862708934076357
2010-11-12,2010-11-12 16:56:00,25.60056767,41525450.21,15.297620358530027
2010-11-16,2010-11-16 16:56:00,28.14915414,32183117.98,16.659261490205363
2010-11-17,2010-11-17 16:56:00,24.34678545,16842715.82,14.32416629405189
2010-11-18,2010-11-18 16:56:00,28.32869757,24639921.13,16.638492640667216
2010-11-19,2010-11-19 16:56:00,24.84946002,16481341.21,14.57873864476386
2010-11-22,2010-11-22 16:56:00,25.97107586,19250009.98,15.208219160274052
2010-11-23,2010-11-23 16:56:00,25.43272915,27569302.83,14.862511190977092
2010-11-24,2010-11-24 16:56:00,25.14860761,23972407.9,14.78112590219819
2010-11-25,2010-11-25 16:56:00,27.63546862,8896351.334,16.21419186810608
2010-11-26,2010-11-26 16:56:00,23.69824338,17077890.77,13.991995855228199
2010-11-29,2010-11-29 16:56:00,26.13029015,18657143.2,15.536173464534158
2010-11-30,2010-11-30 16:56:00,25.79994378,28357614.03,15.356195333611096
2010-12-01,2010-12-01 16:56:00,24.86066423,22328241.29,14.64977267530937
2010-12-02,2010-12-02 16:56:00,23.15009788,19060775.86,13.641778361814968
2010-12-03,2010-12-03 16:56:00,26.06069835,15838535.93,15.266958611599296
2010-12-06,2010-12-06 16:56:00,22.50057894,17859870.03,13.098485819070905
2010-12-07,2010-12-07 16:56:00,26.06872358,27050170.62,15.157997197348529
2010-12-08,2010-12-08 16:56:00,27.7081057,21494215.85,16.02087638045678
2010-12-09,2010-12-09 16:56:00,26.37675219,21341504.81,15.248440391952828
2010-12-10,2010-12-10 16:56:00,26.90157626,14107430.68,15.692455381205157
2010-12-13,2010-12-13 16:56:00,26.15807488,16896341.8,15.217915457560068
2010-12-14,2010-12-14 16:56:00,23.61920362,15664734.89,13.704208656803017
2010-12-15,2010-12-15 16:56:00,23.77759153,23538396.41,13.715731154822334
2010-12-16,2010-12-16 16:56:00,24.92927036,15651905.01,14.45426471850177
2010-12-17,2010-12-17 16:56:00,24.83074061,17747197.82,14.431442874578636
2010-12-20,2010-12-20 16:56:00,25.85694719,31820846.43,14.947940334142675
2010-12-21,2010-12-21 16:56:00,26.09878069,16018657.61,15.111331532626947
2010-12-22,2010-12-22 16:56:00,24.54712868,11576810.11,14.304019975525902
2010-12-23,2010-12-23 16:56:00,23.80843475,12437190.94,13.962253547970912
2010-12-27,2010-12-27 16:56:00,27.65269347,12045312.88,16.238589153796465
2010-12-28,2010-12-28 16:56:00,26.33691984,21577357.68,15.56831580067388
2010-12-29,2010-12-29 16:56:00,26.18275738,20295360.74,15.551649667379426
2010-12-30,2010-12-30 16:56:00,23.89332455,29619313.74,14.27404537308083
2011-01-03,2011-01-03 16:56:00,26.22538332,22738421.58,15.525327563343593
2011-01-04,2011-01-04 16:56:00,29.63175934,30936227.48,17.405873672462405
2011-01-05,2011-01-05 16:56:00,26.46394325,24306445.27,15.460619997663143
2011-01-06,2011-01-06 16:56:00,29.44124967,24328664.24,17.290920109238268
2011-01-07,2011-01-07 16:56:00,24.22365367,17453735.97,14.292084294058647
2011-01-10,2011-01-10 16:56:00,30.10076126,14366458.54,17.71883756769484
2011-01-11,2011-01-11 16:56:00,27.46459033,23190028.81,16.129075833920602
2011-01-12,2011-01-12 16:56:00,27.67531062,39193514.0,16.186285308223184
2011-01-13,2011-01-13 16:56:00,27.62145714,31826073.13,16.169919880576046
2011-01-14,2011-01-14 16:56:00,27.52957602,20220268.73,16.218673276776247
2011-01-17,2011-01-17 16:56:00,25.30729104,19288840.48,14.93407945237814
2011-01-18,2011-01-18 16:56:00,24.83019857,22139451.17,14.619758931935941
2011-01-19,2011-01-19 16:56:00,25.15628754,22631424.91,14.88273533692244
2011-01-20,2011-01-20 16:56:00,27.45801327,21486240.77,16.226222237324194
2011-01-21,2011-01-21 16:56:00,29.13965073,18127370.7,17.27715565635005
2011-01-24,2011-01-24 16:56:00,25.99589725,10766114.5,15.484808940910172
2011-01-26,2011-01-26 16:56:00,26.02965291,21396760.23,15.622165952466691
2011-01-27,2011-01-27 16:56:00,25.97108566,18552277.76,15.587015760412916
2011-01-28,2011-01-28 16:56:00,23.5427103,28037315.01,14.259667050272562
2011-01-31,2011-01-31 16:56:00,28.56142709,33947098.26,17.251405587098333
2011-02-02,2011-02-02 16:56:00,28.75234365,33156584.7,17.203580236941303
2011-02-04,2011-02-04 16:56:00,28.21849392,27702362.53,16.739926392596548
2011-02-07,2011-02-07 16:56:00,27.35114531,23873697.4,16.221543983156398
2011-02-09,2011-02-09 16:56:00,25.69591738,32619105.77,15.193896274834437
2011-02-10,2011-02-10 16:56:00,25.4851554,18608495.51,15.09158251909753
2011-02-11,2011-02-11 16:56:00,26.07561393,19504273.43,15.546183705956
2011-02-14,2011-02-14 16:56:00,25.62014424,18258146.51,15.34048514460212
2011-02-15,2011-02-15 16:56:00,26.00283151,27939375.65,15.438361046131925
2011-02-16,2011-02-16 16:56:00,24.11107803,24193408.02,14.336471655369248
2011-02-17,2011-02-17 16:56:00,26.61615795,19143609.42,15.894988324873097
2011-02-18,2011-02-18 16:56:00,28.27318661,16769052.16,16.91587089266483
2011-02-21,2011-02-21 16:56:00,26.93920592,22204143.6,16.116784875860006
2011-02-22,2011-02-22 16:56:00,28.72019207,36611000.88,17.174066895891887
2011-02-23,2011-02-23 16:56:00,30.59016458,62622023.53,18.283524344032035
2011-02-25,2011-02-25 16:56:00,28.94743767,27201061.49,17.287212702299193
2011-02-28,2011-02-28 16:56:00,26.91016636,28891187.2,16.12159499161275
2011-03-01,2011-03-01 16:56:00,27.81176335,26547514.19,16.63382975478469
2011-03-02,2011-03-02 16:56:00,28.86556763,25808569.36,17.200314402335838
2011-03-03,2011-03-03 16:56:00,29.35101455,17305113.64,17.539748147484165
2011-03-04,2011-03-04 16:56:00,32.09989741,21019948.48,19.301243106247366
2011-03-10,2011-03-10 16:56:00,26.14574752,22751237.02,15.683370835582748
2011-03-11,2011-03-11 16:56:00,27.02151368,20804123.57,16.183454321135535
2011-03-14,2011-03-14 16:56:00,28.07362306,13553935.35,16.77238801529454
2011-03-15,2011-03-15 16:56:00,27.23700154,22515273.81,16.23569476633286
2011-03-16,2011-03-16 16:56:00,27.1187673,33678778.67,16.228093650888635
2011-03-17,2011-03-17 16:56:00,27.37436336,16510825.63,16.447974139277775
2011-03-18,2011-03-18 16:56:00,27.18676783,21601192.86,16.299021480815348
2011-03-22,2011-03-22 16:56:00,29.22703718,28581093.38,17.523255099226574
2011-03-23,2011-03-23 16:56:00,29.22034851,20397203.89,17.51714436184881
2011-03-25,2011-03-25 16:56:00,28.49298271,12248036.51,17.08007595612037
2011-03-28,2011-03-28 16:56:00,26.71316776,11432719.23,15.992078400383141
2011-03-30,2011-03-30 16:56:00,25.65449712,12036912.89,15.3979335694136
2011-03-31,2011-03-31 16:56:00,29.87790778,13888832.8,17.915636973076694
2011-04-01,2011-04-01 16:56:00,27.05298668,13903778.09,16.231467378652425
2011-04-05,2011-04-05 16:56:00,28.14329093,13521952.4,16.858326901880915
2011-04-06,2011-04-06 16:56:00,24.89430399,19729788.42,14.888937793062203
2011-04-07,2011-04-07 16:56:00,30.22580505,21872064.75,18.154727040663104
2011-04-08,2011-04-08 16:56:00,27.05020668,17515930.6,16.270801010526313
2011-04-11,2011-04-11 16:56:00,27.3422298,19399592.18,16.459324464242716
2011-04-12,2011-04-12 16:56:00,28.55585384,33535217.95,17.1743873458832
2011-04-13,2011-04-13 16:56:00,25.36441963,29953663.53,15.270571721854305
2011-04-14,2011-04-14 16:56:00,24.05927419,27489694.05,14.541719063161075
2011-04-15,2011-04-15 16:56:00,26.64676694,27267767.33,16.18683449155631
2011-04-19,2011-04-19 16:56:00,25.82243728,19327191.24,15.594200905851803
2011-04-20,2011-04-20 16:56:00,28.17764743,23575463.61,16.96222455453889
2011-04-25,2011-04-25 16:56:00,27.77908519,12867700.04,16.68513735960118
2011-04-26,2011-04-26 16:56:00,24.52289876,12082352.69,14.745294185557093
2011-04-27,2011-04-27 16:56:00,25.64875513,16820520.39,15.365896914689673
2011-04-28,2011-04-28 16:56:00,25.50371874,23904068.13,15.295501223461677
2011-04-29,2011-04-29 16:56:00,22.20207781,15923465.35,13.24943474965686
2011-05-02,2011-05-02 16:56:00,24.68504959,20830618.16,14.763785639952152
2011-05-03,2011-05-03 16:56:00,25.63977258,17841755.55,15.397413271679078
2011-05-04,2011-05-04 16:56:00,27.13752833,25541521.45,16.31057118043034
2011-05-05,2011-05-05 16:56:00,23.34428492,30998343.56,14.061128129141068
2011-05-06,2011-05-06 16:56:00,22.43457046,22917485.02,13.520502898812753
2011-05-10,2011-05-10 16:56:00,22.20705526,18303366.34,13.393073554067911
2011-05-11,2011-05-11 16:56:00,26.77859799,21901433.06,16.118091964608162
2011-05-12,2011-05-12 16:56:00,24.2972629,23455686.0,14.684674785446633
2011-05-13,2011-05-13 16:56:00,23.05583932,20082034.84,14.0928113202934
2011-05-17,2011-05-17 16:56:00,25.58701391,20257891.94,15.710084060907471
2011-05-18,2011-05-18 16:56:00,26.61177645,18796191.71,16.433108836606152
2011-05-19,2011-05-19 16:56:00,23.8326073,17706889.2,14.793673060211049
2011-05-20,2011-05-20 16:56:00,26.09433405,13950729.89,16.22075840740971
2011-05-23,2011-05-23 16:56:00,24.89063717,14783738.84,15.462904373485744
2011-05-24,2011-05-24 16:56:00,23.06350043,12792831.93,14.480756218999185
2011-05-25,2011-05-25 16:56:00,22.80044624,12385849.41,14.465452506027153
2011-05-26,2011-05-26 16:56:00,23.59191356,16765997.14,14.926867168617525
2011-05-27,2011-05-27 16:56:00,26.02096657,13755651.74,16.396324240705734
2011-05-30,2011-05-30 16:56:00,27.03675974,3555781.361,17.04283896873424
2011-05-31,2011-05-31 16:56:00,25.16555059,16156688.73,15.885336819845978
2011-06-01,2011-06-01 16:56:00,25.15776179,17885677.25,15.946857118407708
2011-06-02,2011-06-02 16:56:00,24.19500311,15748190.38,15.205507233534439
2011-06-03,2011-06-03 16:56:00,25.93298875,15336679.26,16.42159875253293
2011-06-06,2011-06-06 16:56:00,23.32453752,22018525.17,14.83560457957003
2011-06-08,2011-06-08 16:56:00,21.237481,21766952.14,13.50984796437659
2011-06-09,2011-06-09 16:56:00,21.9273667,24520881.09,14.007516736936248
2011-06-10,2011-06-10 16:56:00,24.53147845,17587466.57,15.620170932823942
2011-06-13,2011-06-13 16:56:00,24.94054677,12131819.14,15.73238300006308
2011-06-14,2011-06-14 16:56:00,23.13736743,13525374.38,14.706265448420519
2011-06-15,2011-06-15 16:56:00,22.95799344,20599774.44,14.579280777290911
2011-06-16,2011-06-16 16:56:00,22.33863043,20161774.2,14.058294795468848
2011-06-17,2011-06-17 16:56:00,24.11894879,14191552.22,15.046131497192764
2011-06-20,2011-06-20 16:56:00,22.56268965,18966560.99,13.91127051606141
2011-06-21,2011-06-21 16:56:00,22.98715613,13510082.06,14.267988411644218
2011-06-22,2011-06-22 16:56:00,23.33892788,18615232.84,14.407634965121305
2011-06-24,2011-06-24 16:56:00,21.99258332,15977548.58,13.686342224158318
2011-06-27,2011-06-27 16:56:00,23.58192778,14955203.59,14.576540845592781
2011-06-28,2011-06-28 16:56:00,24.08165926,15753327.83,14.85880129573641
2011-06-29,2011-06-29 16:56:00,23.39389407,14142852.41,14.327470645516904
2011-06-30,2011-06-30 16:56:00,24.02922954,16079121.59,14.726499687442544
2011-07-01,2011-07-01 16:56:00,23.33400236,18199038.26,14.324126678944138
2011-07-04,2011-07-04 16:56:00,24.82431669,5652433.358,15.35588066930595
2011-07-05,2011-07-05 16:56:00,23.63724594,12717501.56,14.622484342715744
2011-07-06,2011-07-06 16:56:00,24.50392552,13116951.47,15.154880029686437
2011-07-07,2011-07-07 16:56:00,24.00474455,15371642.11,14.691685262255954
